Date,Date,Currency,Currency Pair,Buying,Selling,Mid Rate
2011-10-20,2011-10-20,US Dollar,USDGHS,1.5365,1.5698,1.5532
2011-10-21,2011-10-21,US Dollar,USDGHS,1.5365,1.5698,1.5532
2011-10-24,2011-10-24,US Dollar,USDGHS,1.5365,1.5698,1.5532
2011-10-25,2011-10-25,US Dollar,USDGHS,1.5404,1.5746,1.5575
2011-10-26,2011-10-26,US Dollar,USDGHS,1.5418,1.5737,1.5578
2011-10-27,2011-10-27,US Dollar,USDGHS,1.5413,1.5728,1.5571
2011-10-28,2011-10-28,US Dollar,USDGHS,1.541,1.5726,1.5568
2011-10-31,2011-10-31,US Dollar,USDGHS,1.5415,1.5739,1.5577
2011-11-01,2011-11-01,US Dollar,USDGHS,1.5415,1.5739,1.5577
2011-11-02,2011-11-02,US Dollar,USDGHS,1.5415,1.5739,1.5577
2011-11-03,2011-11-03,US Dollar,USDGHS,1.5415,1.5739,1.5577
2011-11-04,2011-11-04,US Dollar,USDGHS,1.5415,1.5739,1.5577
2011-11-07,2011-11-07,,,1.5415,1.5739,1.5577
2011-11-08,2011-11-08,US Dollar,USDGHS,1.5415,1.5739,1.5577
2011-11-09,2011-11-09,US Dollar,USDGHS,1.5415,1.5739,1.5577
2011-11-10,2011-11-10,US Dollar,USDGHS,1.5415,1.5748,1.5582
2011-11-11,2011-11-11,US Dollar,USDGHS,1.542,1.5753,1.5587
2011-11-14,2011-11-14,US Dollar,USDGHS,1.5434,1.5757,1.5596
2011-11-15,2011-11-15,US Dollar,USDGHS,1.5434,1.5757,1.5596
2011-11-16,2011-11-16,US Dollar,USDGHS,1.5443,1.5775,1.5609
2011-11-17,2011-11-17,US Dollar,USDGHS,1.5447,1.578,1.5614
2011-11-18,2011-11-18,US Dollar,USDGHS,1.5361,1.5775,1.5568
2011-11-21,2011-11-21,US Dollar,USDGHS,1.5361,1.5775,1.5568
2011-11-22,2011-11-22,US Dollar,USDGHS,1.5361,1.5775,1.5568
2011-11-23,2011-11-23,US Dollar,USDGHS,1.544,1.5814,1.5627
2011-11-24,2011-11-24,US Dollar,USDGHS,1.5531,1.5814,1.5673
2011-11-25,2011-11-25,US Dollar,USDGHS,1.5531,1.5814,1.5673
2011-11-28,2011-11-28,US Dollar,USDGHS,1.5535,1.5818,1.5677
2011-11-29,2011-11-29,US Dollar,USDGHS,1.5535,1.5818,1.5677
2011-11-30,2011-11-30,US Dollar,USDGHS,1.5535,1.5859,1.5697
2011-12-01,2011-12-01,US Dollar,USDGHS,1.5581,1.5913,1.5747
2011-12-02,2011-12-02,US Dollar,USDGHS,1.5581,1.5913,1.5747
2011-12-05,2011-12-05,US Dollar,USDGHS,1.5581,1.5913,1.5747
2011-12-06,2011-12-06,US Dollar,USDGHS,1.5585,1.5918,1.5752
2011-12-07,2011-12-07,US Dollar,USDGHS,1.5572,1.5905,1.5739
2011-12-08,2011-12-08,US Dollar,USDGHS,1.5572,1.5905,1.5739
2011-12-09,2011-12-09,US Dollar,USDGHS,1.5576,1.5909,1.5743
2011-12-12,2011-12-12,US Dollar,USDGHS,1.5581,1.5914,1.5748
2011-12-13,2011-12-13,US Dollar,USDGHS,1.5657,1.6029,1.5843
2011-12-14,2011-12-14,US Dollar,USDGHS,1.5626,1.6024,1.5825
2011-12-15,2011-12-15,US Dollar,USDGHS,1.5648,1.602,1.5834
2011-12-16,2011-12-16,US Dollar,USDGHS,1.5648,1.602,1.5834
2011-12-19,2011-12-19,US Dollar,USDGHS,1.5657,1.6024,1.5841
2011-12-20,2011-12-20,US Dollar,USDGHS,1.5657,1.6024,1.5841
2011-12-21,2011-12-21,US Dollar,USDGHS,1.5657,1.6024,1.5841
2011-12-22,2011-12-22,US Dollar,USDGHS,1.5657,1.6024,1.5841
2011-12-23,2011-12-23,US Dollar,USDGHS,1.5657,1.6024,1.5841
2011-12-26,2011-12-26,,,1.5657,1.6024,1.5841
2011-12-27,2011-12-27,,,1.5657,1.6024,1.5841
2011-12-28,2011-12-28,US Dollar,USDGHS,1.5657,1.6024,1.5841
2011-12-29,2011-12-29,US Dollar,USDGHS,1.5657,1.6024,1.5841
2011-12-30,2011-12-30,US Dollar,USDGHS,1.5657,1.6024,1.5841
2012-01-02,2012-01-02,,,1.5657,1.6024,1.5841
2012-01-03,2012-01-03,US Dollar,USDGHS,1.5657,1.6024,1.5841
2012-01-04,2012-01-04,US Dollar,USDGHS,1.5657,1.6024,1.5841
2012-01-05,2012-01-05,US Dollar,USDGHS,1.5675,1.6042,1.5859
2012-01-06,2012-01-06,US Dollar,USDGHS,1.5696,1.6063,1.588
2012-01-09,2012-01-09,US Dollar,USDGHS,1.57,1.6067,1.5884
2012-01-10,2012-01-10,US Dollar,USDGHS,1.57,1.6067,1.5884
2012-01-11,2012-01-11,US Dollar,USDGHS,1.5705,1.6072,1.5889
2012-01-12,2012-01-12,US Dollar,USDGHS,1.571,1.6076,1.5893
2012-01-13,2012-01-13,US Dollar,USDGHS,1.5732,1.6099,1.5916
2012-01-16,2012-01-16,US Dollar,USDGHS,1.5732,1.6099,1.5916
2012-01-17,2012-01-17,US Dollar,USDGHS,1.5755,1.6122,1.5939
2012-01-18,2012-01-18,US Dollar,USDGHS,1.5764,1.6131,1.5948
2012-01-19,2012-01-19,US Dollar,USDGHS,1.5773,1.6158,1.5966
2012-01-20,2012-01-20,US Dollar,USDGHS,1.58,1.6167,1.5984
2012-01-23,2012-01-23,US Dollar,USDGHS,1.597,1.6301,1.6136
2012-01-24,2012-01-24,US Dollar,USDGHS,1.6041,1.6402,1.6222
2012-01-25,2012-01-25,US Dollar,USDGHS,1.6486,1.6853,1.667
2012-01-26,2012-01-26,US Dollar,USDGHS,1.6543,1.6886,1.6715
2012-01-27,2012-01-27,US Dollar,USDGHS,1.6527,1.6847,1.6687
2012-01-30,2012-01-30,US Dollar,USDGHS,1.6516,1.6839,1.6678
2012-01-31,2012-01-31,US Dollar,USDGHS,1.6493,1.6822,1.6658
2012-02-01,2012-02-01,US Dollar,USDGHS,1.6493,1.6822,1.6658
2012-02-02,2012-02-02,US Dollar,USDGHS,1.6475,1.6812,1.6644
2012-02-03,2012-02-03,US Dollar,USDGHS,1.6475,1.6819,1.6647
2012-02-06,2012-02-06,US Dollar,USDGHS,1.6467,1.681,1.6639
2012-02-07,2012-02-07,US Dollar,USDGHS,1.6458,1.6801,1.663
2012-02-08,2012-02-08,US Dollar,USDGHS,1.6464,1.6807,1.6636
2012-02-09,2012-02-09,US Dollar,USDGHS,1.6472,1.6815,1.6644
2012-02-10,2012-02-10,US Dollar,USDGHS,1.6472,1.6815,1.6644
2012-02-13,2012-02-13,US Dollar,USDGHS,1.6505,1.6848,1.6677
2012-02-14,2012-02-14,US Dollar,USDGHS,1.6505,1.6851,1.6678
2012-02-15,2012-02-15,US Dollar,USDGHS,1.6502,1.6857,1.668
2012-02-16,2012-02-16,US Dollar,USDGHS,1.652,1.6875,1.6698
2012-02-17,2012-02-17,US Dollar,USDGHS,1.6575,1.6914,1.6745
2012-02-20,2012-02-20,US Dollar,USDGHS,1.6578,1.6918,1.6748
2012-02-21,2012-02-21,US Dollar,USDGHS,1.6582,1.6931,1.6757
2012-02-22,2012-02-22,US Dollar,USDGHS,1.6592,1.6935,1.6764
2012-02-23,2012-02-23,US Dollar,USDGHS,1.6602,1.6951,1.6777
2012-02-24,2012-02-24,US Dollar,USDGHS,1.6602,1.6958,1.678
2012-02-27,2012-02-27,US Dollar,USDGHS,1.661,1.6962,1.6786
2012-02-28,2012-02-28,US Dollar,USDGHS,1.6609,1.6966,1.6788
2012-02-29,2012-02-29,US Dollar,USDGHS,1.6605,1.6958,1.6782
2012-03-01,2012-03-01,US Dollar,USDGHS,1.6606,1.6961,1.6784
2012-03-02,2012-03-02,US Dollar,USDGHS,1.6606,1.6962,1.6784
2012-03-05,2012-03-05,US Dollar,USDGHS,1.6625,1.6976,1.6801
2012-03-06,2012-03-06,,,1.6625,1.6976,1.6801
2012-03-07,2012-03-07,US Dollar,USDGHS,1.6638,1.698,1.6809
2012-03-08,2012-03-08,US Dollar,USDGHS,1.6642,1.6991,1.6817
2012-03-09,2012-03-09,US Dollar,USDGHS,1.6655,1.7,1.6828
2012-03-12,2012-03-12,US Dollar,USDGHS,1.6665,1.7014,1.684
2012-03-13,2012-03-13,US Dollar,USDGHS,1.6688,1.7032,1.686
2012-03-14,2012-03-14,US Dollar,USDGHS,1.6711,1.7035,1.6873
2012-03-15,2012-03-15,US Dollar,USDGHS,1.6738,1.7075,1.6907
2012-03-16,2012-03-16,US Dollar,USDGHS,1.6757,1.7095,1.6926
2012-03-19,2012-03-19,US Dollar,USDGHS,1.6789,1.7125,1.6957
2012-03-20,2012-03-20,US Dollar,USDGHS,1.6855,1.7206,1.7031
2012-03-21,2012-03-21,US Dollar,USDGHS,1.6905,1.7249,1.7077
2012-03-22,2012-03-22,US Dollar,USDGHS,1.6953,1.7283,1.7118
2012-03-23,2012-03-23,US Dollar,USDGHS,1.7015,1.7353,1.7184
2012-03-26,2012-03-26,US Dollar,USDGHS,1.7005,1.7345,1.7175
2012-03-27,2012-03-27,US Dollar,USDGHS,1.7037,1.737,1.7204
2012-03-28,2012-03-28,US Dollar,USDGHS,1.7123,1.7463,1.7293
2012-03-29,2012-03-29,US Dollar,USDGHS,1.7122,1.7468,1.7295
2012-03-30,2012-03-30,US Dollar,USDGHS,1.7134,1.7479,1.7307
2012-04-02,2012-04-02,US Dollar,USDGHS,1.7143,1.7484,1.7314
2012-04-03,2012-04-03,US Dollar,USDGHS,1.7131,1.747,1.7301
2012-04-04,2012-04-04,US Dollar,USDGHS,1.7143,1.7488,1.7316
2012-04-05,2012-04-05,US Dollar,USDGHS,1.7189,1.7491,1.734
2012-04-06,2012-04-06,,,1.7189,1.7491,1.734
2012-04-09,2012-04-09,,,1.7189,1.7491,1.734
2012-04-10,2012-04-10,US Dollar,USDGHS,1.7157,1.7503,1.733
2012-04-11,2012-04-11,US Dollar,USDGHS,1.7184,1.7535,1.736
2012-04-12,2012-04-12,US Dollar,USDGHS,1.7252,1.7597,1.7425
2012-04-13,2012-04-13,US Dollar,USDGHS,1.732,1.7645,1.7483
2012-04-16,2012-04-16,US Dollar,USDGHS,1.7343,1.7674,1.7509
2012-04-17,2012-04-17,US Dollar,USDGHS,1.7368,1.771,1.7539
2012-04-18,2012-04-18,US Dollar,USDGHS,1.7384,1.7736,1.756
2012-04-19,2012-04-19,US Dollar,USDGHS,1.742,1.7786,1.7603
2012-04-20,2012-04-20,US Dollar,USDGHS,1.743,1.7801,1.7616
2012-04-23,2012-04-23,US Dollar,USDGHS,1.747,1.7857,1.7664
2012-04-24,2012-04-24,US Dollar,USDGHS,1.7564,1.7933,1.7749
2012-04-25,2012-04-25,US Dollar,USDGHS,1.7625,1.8012,1.7819
2012-04-26,2012-04-26,US Dollar,USDGHS,1.7654,1.804,1.7847
2012-04-27,2012-04-27,US Dollar,USDGHS,1.7681,1.8072,1.7877
2012-04-30,2012-04-30,US Dollar,USDGHS,1.7735,1.8148,1.7942
2012-05-01,2012-05-01,,,1.7735,1.8148,1.7942
2012-05-02,2012-05-02,US Dollar,USDGHS,1.7745,1.8125,1.7935
2012-05-03,2012-05-03,US Dollar,USDGHS,1.7827,1.8134,1.7981
2012-05-04,2012-05-04,US Dollar,USDGHS,1.7749,1.8138,1.7944
2012-05-07,2012-05-07,US Dollar,USDGHS,1.7765,1.8164,1.7965
2012-05-08,2012-05-08,US Dollar,USDGHS,1.7867,1.8276,1.8072
2012-05-09,2012-05-09,US Dollar,USDGHS,1.7904,1.8329,1.8117
2012-05-10,2012-05-10,US Dollar,USDGHS,1.7928,1.8349,1.8139
2012-05-11,2012-05-11,US Dollar,USDGHS,1.8005,1.8433,1.8219
2012-05-14,2012-05-14,US Dollar,USDGHS,1.8037,1.8474,1.8256
2012-05-15,2012-05-15,US Dollar,USDGHS,1.8058,1.8485,1.8272
2012-05-16,2012-05-16,US Dollar,USDGHS,1.8116,1.8541,1.8329
2012-05-17,2012-05-17,US Dollar,USDGHS,1.8134,1.8597,1.8366
2012-05-18,2012-05-18,US Dollar,USDGHS,1.8205,1.8663,1.8434
2012-05-21,2012-05-21,US Dollar,USDGHS,1.8223,1.8682,1.8453
2012-05-22,2012-05-22,US Dollar,USDGHS,1.8237,1.87,1.8469
2012-05-23,2012-05-23,US Dollar,USDGHS,1.8259,1.8719,1.8489
2012-05-24,2012-05-24,US Dollar,USDGHS,1.8268,1.8719,1.8494
2012-05-25,2012-05-25,,,1.8268,1.8719,1.8494
2012-05-28,2012-05-28,US Dollar,USDGHS,1.8368,1.8812,1.859
2012-05-29,2012-05-29,US Dollar,USDGHS,1.8386,1.8834,1.861
2012-05-30,2012-05-30,US Dollar,USDGHS,1.8422,1.8814,1.8618
2012-05-31,2012-05-31,US Dollar,USDGHS,1.8484,1.8891,1.8688
2012-06-01,2012-06-01,US Dollar,USDGHS,1.8545,1.8936,1.8741
2012-06-04,2012-06-04,US Dollar,USDGHS,1.8536,1.8925,1.8731
2012-06-05,2012-06-05,US Dollar,USDGHS,1.8554,1.8943,1.8749
2012-06-06,2012-06-06,US Dollar,USDGHS,1.8567,1.8953,1.876
2012-06-07,2012-06-07,US Dollar,USDGHS,1.8563,1.896,1.8762
2012-06-08,2012-06-08,US Dollar,USDGHS,1.8593,1.8983,1.8788
2012-06-11,2012-06-11,US Dollar,USDGHS,1.8556,1.8949,1.8753
2012-06-12,2012-06-12,US Dollar,USDGHS,1.8556,1.8948,1.8752
2012-06-13,2012-06-13,US Dollar,USDGHS,1.8573,1.8964,1.8769
2012-06-14,2012-06-14,US Dollar,USDGHS,1.8573,1.8964,1.8769
2012-06-15,2012-06-15,US Dollar,USDGHS,1.8632,1.9001,1.8817
2012-06-18,2012-06-18,US Dollar,USDGHS,1.8645,1.9003,1.8824
2012-06-19,2012-06-19,US Dollar,USDGHS,1.8722,1.9078,0.95399361
2012-06-20,2012-06-20,US Dollar,USDGHS,1.8766,1.9124,1.8945
2012-06-21,2012-06-21,US Dollar,USDGHS,1.877,1.9123,1.8947
2012-06-22,2012-06-22,US Dollar,USDGHS,1.8752,1.9114,1.8933
2012-06-25,2012-06-25,US Dollar,USDGHS,1.8785,1.9139,1.8962
2012-06-26,2012-06-26,US Dollar,USDGHS,1.8754,1.9084,1.8919
2012-06-27,2012-06-27,US Dollar,USDGHS,1.8794,1.9157,1.8976
2012-06-28,2012-06-28,US Dollar,USDGHS,1.8808,1.917,1.8989
2012-06-29,2012-06-29,US Dollar,USDGHS,1.8808,1.917,1.8989
2012-07-02,2012-07-02,,,1.8808,1.917,1.8989
2012-07-03,2012-07-03,US Dollar,USDGHS,1.8833,1.9195,1.9014
2012-07-04,2012-07-04,US Dollar,USDGHS,1.8842,1.9209,1.9026
2012-07-05,2012-07-05,US Dollar,USDGHS,1.8869,1.9256,1.9063
2012-07-06,2012-07-06,US Dollar,USDGHS,1.8877,1.9255,1.9066
2012-07-09,2012-07-09,US Dollar,USDGHS,1.8881,1.9263,1.9072
2012-07-10,2012-07-10,US Dollar,USDGHS,1.8892,1.927,1.9081
2012-07-11,2012-07-11,US Dollar,USDGHS,1.8901,1.9277,1.9089
2012-07-12,2012-07-12,US Dollar,USDGHS,1.8902,1.9283,1.9093
2012-07-13,2012-07-13,US Dollar,USDGHS,1.8937,1.9317,1.9127
2012-07-16,2012-07-16,US Dollar,USDGHS,1.8933,1.9318,1.9126
2012-07-17,2012-07-17,US Dollar,USDGHS,1.898,1.9338,1.9159
2012-07-18,2012-07-18,US Dollar,USDGHS,1.9005,1.9358,1.9182
2012-07-19,2012-07-19,US Dollar,USDGHS,1.9015,1.9364,1.919
2012-07-20,2012-07-20,US Dollar,USDGHS,1.9025,1.9377,1.9201
2012-07-23,2012-07-23,US Dollar,USDGHS,1.9029,1.9386,1.9208
2012-07-24,2012-07-24,US Dollar,USDGHS,1.903,1.9387,1.9209
2012-07-25,2012-07-25,US Dollar,USDGHS,1.9042,1.9381,1.9212
2012-07-26,2012-07-26,US Dollar,USDGHS,1.9056,1.9395,1.9226
2012-07-27,2012-07-27,US Dollar,USDGHS,1.9065,1.9405,1.9235
2012-07-30,2012-07-30,US Dollar,USDGHS,1.9052,1.9405,1.9229
2012-07-31,2012-07-31,US Dollar,USDGHS,1.908,1.9411,1.9246
2012-08-01,2012-08-01,US Dollar,USDGHS,1.9078,1.941,1.9244
2012-08-02,2012-08-02,US Dollar,USDGHS,1.908,1.9412,1.9246
2012-08-03,2012-08-03,US Dollar,USDGHS,1.909,1.9423,1.9257
2012-08-06,2012-08-06,US Dollar,USDGHS,1.909,1.9427,1.9259
2012-08-07,2012-08-07,US Dollar,USDGHS,1.909,1.9422,1.9256
2012-08-08,2012-08-08,US Dollar,USDGHS,1.9095,1.9427,1.9261
2012-08-09,2012-08-09,US Dollar,USDGHS,1.9094,1.9431,1.9263
2012-08-10,2012-08-10,,,1.9094,1.9431,1.9263
2012-08-13,2012-08-13,US Dollar,USDGHS,1.9105,1.9437,1.9271
2012-08-14,2012-08-14,US Dollar,USDGHS,1.9124,1.946,1.9292
2012-08-15,2012-08-15,US Dollar,USDGHS,1.9121,1.946,1.9291
2012-08-16,2012-08-16,US Dollar,USDGHS,1.9115,1.9451,1.9283
2012-08-17,2012-08-17,US Dollar,USDGHS,1.9118,1.9445,1.9282
2012-08-20,2012-08-20,,,1.9118,1.9445,1.9282
2012-08-21,2012-08-21,US Dollar,USDGHS,1.9118,1.9445,1.9282
2012-08-22,2012-08-22,US Dollar,USDGHS,1.9118,1.944,1.9279
2012-08-23,2012-08-23,US Dollar,USDGHS,1.9122,1.9445,1.9284
2012-08-24,2012-08-24,US Dollar,USDGHS,1.9113,1.9436,1.9275
2012-08-27,2012-08-27,US Dollar,USDGHS,1.9101,1.9427,1.9264
2012-08-28,2012-08-28,US Dollar,USDGHS,1.9065,1.9402,1.9234
2012-08-29,2012-08-29,US Dollar,USDGHS,1.906,1.9396,1.9228
2012-08-30,2012-08-30,US Dollar,USDGHS,1.9092,1.9372,1.9232
2012-08-31,2012-08-31,US Dollar,USDGHS,1.9092,1.9374,1.9233
2012-09-03,2012-09-03,US Dollar,USDGHS,1.9085,1.9363,1.9224
2012-09-04,2012-09-04,US Dollar,USDGHS,1.9085,1.9363,1.9224
2012-09-05,2012-09-05,US Dollar,USDGHS,1.9089,1.9368,1.9229
2012-09-06,2012-09-06,US Dollar,USDGHS,1.9084,1.9363,1.9224
2012-09-07,2012-09-07,US Dollar,USDGHS,1.906,1.9347,1.9204
2012-09-10,2012-09-10,US Dollar,USDGHS,1.9033,1.9322,1.9178
2012-09-11,2012-09-11,US Dollar,USDGHS,1.9005,1.9283,1.9144
2012-09-12,2012-09-12,US Dollar,USDGHS,1.8918,1.9238,1.9078
2012-09-13,2012-09-13,US Dollar,USDGHS,1.8891,1.9216,1.9054
2012-09-14,2012-09-14,US Dollar,USDGHS,1.8873,1.9195,1.9034
2012-09-17,2012-09-17,US Dollar,USDGHS,1.8861,1.919,1.9026
2012-09-18,2012-09-18,US Dollar,USDGHS,1.884,1.9181,1.9011
2012-09-19,2012-09-19,US Dollar,USDGHS,1.8838,1.9165,1.9002
2012-09-20,2012-09-20,US Dollar,USDGHS,1.884,1.9164,1.9002
2012-09-21,2012-09-21,,,1.884,1.9164,1.9002
2012-09-24,2012-09-24,US Dollar,USDGHS,1.885,1.9186,1.9018
2012-09-25,2012-09-25,US Dollar,USDGHS,1.8871,1.9204,1.9038
2012-09-26,2012-09-26,US Dollar,USDGHS,1.8878,1.921,1.9044
2012-09-27,2012-09-27,US Dollar,USDGHS,1.8867,1.9208,1.9038
2012-09-28,2012-09-28,US Dollar,USDGHS,1.8835,1.9188,1.9012
2012-10-01,2012-10-01,US Dollar,USDGHS,1.8835,1.9175,1.9005
2012-10-02,2012-10-02,US Dollar,USDGHS,1.8823,1.9164,1.8994
2012-10-03,2012-10-03,US Dollar,USDGHS,1.8821,1.9162,1.8992
2012-10-04,2012-10-04,US Dollar,USDGHS,1.8821,1.9161,1.8991
2012-10-05,2012-10-05,US Dollar,USDGHS,1.882,1.9161,1.8991
2012-10-08,2012-10-08,US Dollar,USDGHS,1.8816,1.9156,1.8986
2012-10-09,2012-10-09,US Dollar,USDGHS,1.8806,1.9147,1.8977
2012-10-10,2012-10-10,US Dollar,USDGHS,1.8793,1.9124,1.8959
2012-10-11,2012-10-11,US Dollar,USDGHS,1.8774,1.9105,1.894
2012-10-12,2012-10-12,US Dollar,USDGHS,1.8773,1.9104,1.8939
2012-10-15,2012-10-15,US Dollar,USDGHS,1.8773,1.9104,1.8939
2012-10-16,2012-10-16,US Dollar,USDGHS,1.8773,1.9106,1.894
2012-10-17,2012-10-17,US Dollar,USDGHS,1.8766,1.9097,1.8932
2012-10-18,2012-10-18,US Dollar,USDGHS,1.8766,1.9097,1.8932
2012-10-19,2012-10-19,US Dollar,USDGHS,1.8768,1.9092,1.893
2012-10-22,2012-10-22,US Dollar,USDGHS,1.8742,1.9042,1.8892
2012-10-23,2012-10-23,US Dollar,USDGHS,1.8735,1.904,1.8888
2012-10-24,2012-10-24,US Dollar,USDGHS,1.8712,1.9005,1.8859
2012-10-25,2012-10-25,US Dollar,USDGHS,1.87,1.8995,1.8848
2012-10-26,2012-10-26,,,1.87,1.8995,1.8848
2012-10-29,2012-10-29,US Dollar,USDGHS,1.8691,1.8985,1.8838
2012-10-30,2012-10-30,US Dollar,USDGHS,1.8675,1.8967,1.8821
2012-10-31,2012-10-31,US Dollar,USDGHS,1.8652,1.8949,1.8801
2012-11-01,2012-11-01,US Dollar,USDGHS,1.865,1.894,1.8795
2012-11-02,2012-11-02,US Dollar,USDGHS,1.8694,1.8964,1.8829
2012-11-05,2012-11-05,US Dollar,USDGHS,1.8665,1.896,1.8813
2012-11-06,2012-11-06,US Dollar,USDGHS,1.8661,1.8955,1.8808
2012-11-07,2012-11-07,US Dollar,USDGHS,1.8628,1.8887,1.8758
2012-11-08,2012-11-08,US Dollar,USDGHS,1.8623,1.8883,1.8753
2012-11-09,2012-11-09,US Dollar,USDGHS,1.8616,1.8875,1.8746
2012-11-12,2012-11-12,US Dollar,USDGHS,1.8636,1.8886,1.8761
2012-11-13,2012-11-13,US Dollar,USDGHS,1.8591,1.8917,1.8754
2012-11-14,2012-11-14,US Dollar,USDGHS,1.8594,1.8917,1.8756
2012-11-15,2012-11-15,US Dollar,USDGHS,1.8591,1.8915,1.8753
2012-11-16,2012-11-16,US Dollar,USDGHS,1.8593,1.8917,1.8755
2012-11-19,2012-11-19,US Dollar,USDGHS,1.8586,1.8917,1.8752
2012-11-20,2012-11-20,US Dollar,USDGHS,1.859,1.8915,1.8753
2012-11-21,2012-11-21,US Dollar,USDGHS,1.859,1.8915,1.8753
2012-11-22,2012-11-22,US Dollar,USDGHS,1.8612,1.8938,1.8775
2012-11-23,2012-11-23,US Dollar,USDGHS,1.8622,1.8947,1.8785
2012-11-26,2012-11-26,US Dollar,USDGHS,1.863,1.8958,1.8794
2012-11-27,2012-11-27,US Dollar,USDGHS,1.8643,1.897,1.8807
2012-11-28,2012-11-28,US Dollar,USDGHS,1.8656,1.8985,1.8821
2012-11-29,2012-11-29,US Dollar,USDGHS,1.8679,1.9009,1.8844
2012-11-30,2012-11-30,US Dollar,USDGHS,1.869,1.9021,1.8856
2012-12-03,2012-12-03,US Dollar,USDGHS,1.8705,1.9023,1.8864
2012-12-04,2012-12-04,US Dollar,USDGHS,1.869,1.9012,1.8851
2012-12-05,2012-12-05,US Dollar,USDGHS,1.8681,1.9006,1.8844
2012-12-06,2012-12-06,US Dollar,USDGHS,1.8662,1.8987,1.8825
2012-12-07,2012-12-07,,,1.8662,1.8987,1.8825
2012-12-10,2012-12-10,US Dollar,USDGHS,1.8663,1.8979,1.8821
2012-12-11,2012-12-11,US Dollar,USDGHS,1.8663,1.8979,1.8821
2012-12-12,2012-12-12,US Dollar,USDGHS,1.8673,1.8994,1.8834
2012-12-13,2012-12-13,US Dollar,USDGHS,1.8677,1.9001,1.8839
2012-12-14,2012-12-14,US Dollar,USDGHS,1.8682,1.8995,1.8839
2012-12-17,2012-12-17,US Dollar,USDGHS,1.8669,1.8989,1.8829
2012-12-18,2012-12-18,US Dollar,USDGHS,1.8679,1.8999,1.8839
2012-12-19,2012-12-19,US Dollar,USDGHS,1.8683,1.9002,1.8843
2012-12-20,2012-12-20,US Dollar,USDGHS,1.87,1.9005,1.8853
2012-12-21,2012-12-21,US Dollar,USDGHS,1.8692,1.901,1.8851
2012-12-24,2012-12-24,US Dollar,USDGHS,1.8691,1.901,1.8851
2012-12-25,2012-12-25,,,1.8691,1.901,1.8851
2012-12-26,2012-12-26,,,1.8691,1.901,1.8851
2012-12-27,2012-12-27,US Dollar,USDGHS,1.8688,1.9011,1.885
2012-12-28,2012-12-28,US Dollar,USDGHS,1.8674,1.9007,1.8841
2012-12-31,2012-12-31,US Dollar,USDGHS,1.8679,1.9012,1.8846
2013-01-01,2013-01-01,,,1.8679,1.9012,1.8846
2013-01-02,2013-01-02,US Dollar,USDGHS,1.869,1.9022,1.8856
2013-01-03,2013-01-03,US Dollar,USDGHS,1.8712,1.9045,1.8879
2013-01-04,2013-01-04,US Dollar,USDGHS,1.8726,1.9057,1.8892
2013-01-07,2013-01-07,US Dollar,USDGHS,1.8725,1.9055,1.889
2013-01-08,2013-01-08,US Dollar,USDGHS,1.8722,1.9049,1.8886
2013-01-09,2013-01-09,US Dollar,USDGHS,1.8727,1.9048,1.8888
2013-01-10,2013-01-10,US Dollar,USDGHS,1.8727,1.9044,1.8886
2013-01-11,2013-01-11,US Dollar,USDGHS,1.8719,1.9036,1.8878
2013-01-14,2013-01-14,US Dollar,USDGHS,1.872,1.9036,1.8878
2013-01-15,2013-01-15,US Dollar,USDGHS,1.8892,1.8917,1.8905
2013-01-16,2013-01-16,US Dollar,USDGHS,1.8987,1.9013,1.9
2013-01-17,2013-01-17,US Dollar,USDGHS,1.8988,1.9014,1.9001
2013-01-18,2013-01-18,US Dollar,USDGHS,1.9,1.9026,1.9013
2013-01-21,2013-01-21,US Dollar,USDGHS,1.9047,1.9071,1.9059
2013-01-22,2013-01-22,US Dollar,USDGHS,1.9047,1.9071,1.9059
2013-01-23,2013-01-23,US Dollar,USDGHS,1.9055,1.9081,1.9068
2013-01-24,2013-01-24,US Dollar,USDGHS,1.9043,1.9069,1.9056
2013-01-25,2013-01-25,US Dollar,USDGHS,1.9046,1.9072,1.9059
2013-01-28,2013-01-28,US Dollar,USDGHS,1.9038,1.9064,1.9051
2013-01-29,2013-01-29,US Dollar,USDGHS,1.9044,1.907,1.9057
2013-01-30,2013-01-30,US Dollar,USDGHS,1.8984,1.901,1.8997
2013-01-31,2013-01-31,US Dollar,USDGHS,1.899,1.9016,1.9003
2013-02-01,2013-02-01,US Dollar,USDGHS,1.9022,1.9048,1.9035
2013-02-04,2013-02-04,US Dollar,USDGHS,1.9013,1.9039,1.9026
2013-02-05,2013-02-05,US Dollar,USDGHS,1.9044,1.907,1.9057
2013-02-06,2013-02-06,US Dollar,USDGHS,1.9047,1.9073,1.906
2013-02-07,2013-02-07,US Dollar,USDGHS,1.9037,1.9063,1.905
2013-02-08,2013-02-08,US Dollar,USDGHS,1.9049,1.9075,1.9062
2013-02-11,2013-02-11,US Dollar,USDGHS,1.9067,1.9093,1.908
2013-02-12,2013-02-12,US Dollar,USDGHS,1.9026,1.9052,1.9039
2013-02-13,2013-02-13,US Dollar,USDGHS,1.8992,1.9018,1.9005
2013-02-14,2013-02-14,US Dollar,USDGHS,1.9005,1.9031,1.9018
2013-02-15,2013-02-15,US Dollar,USDGHS,1.9015,1.9041,1.9028
